"IMG_name","Contig_number","Source","Viruse_type","Bacteria_Host"
"IMGVR_UViG_2037747006_000006|2037747006|CBMLargeContigs4fn_contig00060|33079-77547","NODE_25150_length_1484_cov_4.202939||full","Environmental;Aquatic;Freshwater;Groundwater","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;;"
"IMGVR_UViG_2788500391_000004|2788500391|2788563509|129846-142354","NODE_32395_length_1066_cov_3.893175||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avicola"
"IMGVR_UViG_2788500391_000004|2788500391|2788563509|129846-142354","NODE_1914_length_6246_cov_5.430948||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avicola"
"IMGVR_UViG_2788500391_000004|2788500391|2788563509|129846-142354","NODE_11849_length_2002_cov_3.027735||full_1","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avicola"
"IMGVR_UViG_2788500391_000004|2788500391|2788563509|129846-142354","NODE_2967_length_7190_cov_10.348704||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avicola"
"IMGVR_UViG_2788500391_000004|2788500391|2788563509|129846-142354","NODE_14982_length_2213_cov_4.695551||full_1","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avicola"
"IMGVR_UViG_2788500391_000004|2788500391|2788563509|129846-142354","NODE_20136_length_2058_cov_6.463305||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avicola"
"IMGVR_UViG_2788500391_000004|2788500391|2788563509|129846-142354","NODE_10387_length_1711_cov_1.664855||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avicola"
"IMGVR_UViG_2788500391_000004|2788500391|2788563509|129846-142354","NODE_1887_length_7189_cov_8.798290||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avicola"
"IMGVR_UViG_2788500395_000002|2788500395|2788563694","NODE_22966_length_1041_cov_3.596349||lt2gene","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp002159455"
"IMGVR_UViG_2788500395_000004|2788500395|2788563725","NODE_5557_length_2007_cov_3.302254||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp002159455"
"IMGVR_UViG_2788500395_000004|2788500395|2788563725","NODE_1122_length_7690_cov_4.970138||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp002159455"
"IMGVR_UViG_2788500395_000009|2788500395|2788563647|24471-37731","NODE_25310_length_1123_cov_3.266854||lt2gene","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp002159455"
"IMGVR_UViG_2788500395_000009|2788500395|2788563647|24471-37731","NODE_3664_length_6204_cov_3.788746||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp002159455"
"IMGVR_UViG_2788500398_000003|2788500398|2788564018|15971-78370","NODE_26438_length_1423_cov_4.472953||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp002161175"
"IMGVR_UViG_2788500398_000003|2788500398|2788564018|15971-78370","NODE_14707_length_2540_cov_4.424950||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp002161175"
"IMGVR_UViG_2788500398_000003|2788500398|2788564018|15971-78370","NODE_20125_length_1813_cov_3.484073||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp002161175"
"IMGVR_UViG_2788500398_000003|2788500398|2788564018|15971-78370","NODE_6943_length_1352_cov_3.061681||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp002161175"
"IMGVR_UViG_2788500398_000003|2788500398|2788564018|15971-78370","NODE_6189_length_2946_cov_3.701833||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp002161175"
"IMGVR_UViG_2788500398_000003|2788500398|2788564018|15971-78370","NODE_25478_length_1008_cov_3.525708||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp002161175"
"IMGVR_UViG_2788500514_000003|2788500514|2788573974|223829-242363","NODE_22929_length_1622_cov_6.888322||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A avistercoris"
"IMGVR_UViG_2788500514_000004|2788500514|2788573974|359936-407606","NODE_50926_length_1075_cov_4.877451||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A avistercoris"
"IMGVR_UViG_2788500514_000004|2788500514|2788573974|359936-407606","NODE_11659_length_1199_cov_3.104895||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A avistercoris"
"IMGVR_UViG_2788500514_000008|2788500514|2788573991|3-39452","NODE_565_length_12176_cov_12.994142||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A avistercoris"
"IMGVR_UViG_2788500514_000008|2788500514|2788573991|3-39452","NODE_10252_length_2978_cov_3.991789||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A avistercoris"
"IMGVR_UViG_2788500542_000001|2788500542|2788574849|113741-146424","NODE_4618_length_2085_cov_6.081773||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes cottocaccae"
"IMGVR_UViG_2788500542_000001|2788500542|2788574849|113741-146424","NODE_4977_length_2056_cov_6.236882||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes cottocaccae"
"IMGVR_UViG_2788500542_000001|2788500542|2788574849|113741-146424","NODE_9601_length_2006_cov_10.205536||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes cottocaccae"
"IMGVR_UViG_2788500542_000001|2788500542|2788574849|113741-146424","NODE_11556_length_2032_cov_5.680830||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes cottocaccae"
"IMGVR_UViG_2788500542_000001|2788500542|2788574849|113741-146424","NODE_9475_length_2081_cov_7.379566||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes cottocaccae"
"IMGVR_UViG_2788500542_000001|2788500542|2788574849|113741-146424","NODE_19946_length_1826_cov_3.143986||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes cottocaccae"
"IMGVR_UViG_2788500542_000001|2788500542|2788574849|113741-146424","NODE_6034_length_1924_cov_3.376137||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes cottocaccae"
"IMGVR_UViG_2788500592_000001|2788500592|2788578739|68928-109111","NODE_8997_length_1688_cov_8.921617||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum faecale"
"IMGVR_UViG_2788500592_000001|2788500592|2788578739|68928-109111","NODE_4362_length_2788_cov_6.884742||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum faecale"
"IMGVR_UViG_2788500592_000001|2788500592|2788578739|68928-109111","NODE_7838_length_2792_cov_4.778590||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum faecale"
"IMGVR_UViG_2788500592_000001|2788500592|2788578739|68928-109111","NODE_3093_length_2494_cov_6.015170||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum faecale"
"IMGVR_UViG_2788500600_000001|2788500600|2788579409|46534-86724","NODE_16803_length_2032_cov_4.076378||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma faecalis"
"IMGVR_UViG_2788500602_000002|2788500602|2788579504|146913-185866","NODE_25351_length_1613_cov_2.591142||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter cottocaccae"
"IMGVR_UViG_2788500604_000006|2788500604|2788579680|3-24072","NODE_12024_length_1597_cov_3.229572||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola avistercoris"
"IMGVR_UViG_2788500604_000006|2788500604|2788579680|3-24072","NODE_16941_length_1437_cov_3.696816||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola avistercoris"
"IMGVR_UViG_2788500605_000002|2788500605|2788579700|6-35865","NODE_14017_length_1744_cov_4.343991||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma sp002160825"
"IMGVR_UViG_2788500606_000011|2788500606|2788579744|81395-97518","NODE_5726_length_3349_cov_16.195811||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755"
"IMGVR_UViG_2788500606_000011|2788500606|2788579744|81395-97518","NODE_23309_length_1002_cov_4.663147||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755"
"IMGVR_UViG_2788500606_000011|2788500606|2788579744|81395-97518","NODE_11638_length_2685_cov_55.681749||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755"
"IMGVR_UViG_2788500606_000011|2788500606|2788579744|81395-97518","NODE_9450_length_2343_cov_12.562500||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755"
"IMGVR_UViG_2788500606_000011|2788500606|2788579744|81395-97518","NODE_6096_length_2685_cov_21.026616||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755"
"IMGVR_UViG_2788500606_000011|2788500606|2788579744|81395-97518","NODE_11260_length_2685_cov_27.801901||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755"
"IMGVR_UViG_2788500606_000011|2788500606|2788579744|81395-97518","NODE_12298_length_2685_cov_89.459316||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755"
"IMGVR_UViG_2788500606_000011|2788500606|2788579744|81395-97518","NODE_7133_length_1749_cov_5.663518||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755"
"IMGVR_UViG_2788500606_000011|2788500606|2788579744|81395-97518","NODE_7738_length_3653_cov_15.566148||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755"
"IMGVR_UViG_2788500618_000001|2788500618|2788580225|191304-227949","NODE_2415_length_5181_cov_21.737027||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Limicola;s__Limicola sp002160065"
"IMGVR_UViG_2788500618_000001|2788500618|2788580225|191304-227949","NODE_2610_length_4983_cov_8.101461||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Limicola;s__Limicola sp002160065"
"IMGVR_UViG_2788500618_000001|2788500618|2788580225|191304-227949","NODE_2382_length_5211_cov_7.005625||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Limicola;s__Limicola sp002160065"
"IMGVR_UViG_2788500618_000001|2788500618|2788580225|191304-227949","NODE_5025_length_4994_cov_17.427010||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Limicola;s__Limicola sp002160065"
"IMGVR_UViG_2788500618_000001|2788500618|2788580225|191304-227949","NODE_1210_length_4982_cov_18.898518||full","Host-associated;Birds;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Limicola;s__Limicola sp002160065"
"IMGVR_UViG_2791355303_000001|2791355303|2791389248","NODE_7775_length_2808_cov_3.864875||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C japonicus"
"IMGVR_UViG_2791355303_000001|2791355303|2791389248","NODE_14279_length_1723_cov_4.835731||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C japonicus"
