SRR14826639.NODE_14302_length_2028_cov_3.341105||full	SRR14826639.NODE_14302_length_2028_cov_3.341105||full
mgm4539995.3_d.NODE_1223_length_2929_cov_2.647878||full	mgm4539995.3_d.NODE_1223_length_2929_cov_2.647878||full
mgm4539995.3_d.NODE_1223_length_2929_cov_2.647878||full	mgm4539995.3_d.NODE_1223_length_2929_cov_2.647878||full
mgm4539995.3_d.NODE_1451_length_2598_cov_2.411325||full	mgm4539995.3_d.NODE_1451_length_2598_cov_2.411325||full
mgm4539995.3_d.NODE_1451_length_2598_cov_2.411325||full	mgm4539995.3_d.NODE_1451_length_2598_cov_2.411325||full
mgm4539995.3_d.NODE_1653_length_2374_cov_3.131953||full	mgm4539995.3_d.NODE_1653_length_2374_cov_3.131953||full
mgm4539995.3_d.NODE_1653_length_2374_cov_3.131953||full	mgm4539995.3_d.NODE_1653_length_2374_cov_3.131953||full
mgm4539995.3_d.NODE_1858_length_2194_cov_2.796634||full	mgm4539995.3_d.NODE_1858_length_2194_cov_2.796634||full
mgm4539995.3_d.NODE_1858_length_2194_cov_2.796634||full	mgm4539995.3_d.NODE_1858_length_2194_cov_2.796634||full
mgm4539995.3_d.NODE_2099_length_1991_cov_2.708161||full	mgm4539995.3_d.NODE_2099_length_1991_cov_2.708161||full
mgm4539995.3_d.NODE_2099_length_1991_cov_2.708161||full	mgm4539995.3_d.NODE_2099_length_1991_cov_2.708161||full
mgm4539995.3_d.NODE_2406_length_1835_cov_2.987079||full	mgm4539995.3_d.NODE_2406_length_1835_cov_2.987079||full
mgm4539995.3_d.NODE_2406_length_1835_cov_2.987079||full	mgm4539995.3_d.NODE_2406_length_1835_cov_2.987079||full
mgm4539995.3_d.NODE_3108_length_1555_cov_1.280000||full	mgm4539995.3_d.NODE_3108_length_1555_cov_1.280000||full
mgm4539995.3_d.NODE_3108_length_1555_cov_1.280000||full	mgm4539995.3_d.NODE_3108_length_1555_cov_1.280000||full
mgm4539995.3_d.NODE_531_length_5905_cov_5.859658||full	mgm4539995.3_d.NODE_531_length_5905_cov_5.859658||full
mgm4539995.3_d.NODE_531_length_5905_cov_5.859658||full	mgm4540046.3_d.NODE_2459_length_1616_cov_2.212684||full
mgm4539995.3_d.NODE_531_length_5905_cov_5.859658||full	mgm4539995.3_d.NODE_531_length_5905_cov_5.859658||full
mgm4539995.3_d.NODE_531_length_5905_cov_5.859658||full	mgm4540046.3_d.NODE_2459_length_1616_cov_2.212684||full
mgm4539995.3_d.NODE_1151_length_3039_cov_5.936662||full	mgm4539995.3_d.NODE_1151_length_3039_cov_5.936662||full
mgm4539995.3_d.NODE_1151_length_3039_cov_5.936662||full	mgm4539995.3_d.NODE_1151_length_3039_cov_5.936662||full
mgm4539995.3_d.NODE_1797_length_2242_cov_4.633745||full	mgm4539995.3_d.NODE_1797_length_2242_cov_4.633745||full
mgm4539995.3_d.NODE_1797_length_2242_cov_4.633745||full	mgm4539995.3_d.NODE_1797_length_2242_cov_4.633745||full
mgm4539995.3_d.NODE_1797_length_2242_cov_4.633745||full	SRR14826642.NODE_17507_length_1880_cov_15.179726||full
mgm4539995.3_d.NODE_2332_length_1870_cov_2.157025||full	mgm4539995.3_d.NODE_2332_length_1870_cov_2.157025||full
mgm4539995.3_d.NODE_2332_length_1870_cov_2.157025||full	mgm4539995.3_d.NODE_2332_length_1870_cov_2.157025||full
mgm4539995.3_d.NODE_2673_length_1712_cov_1.741702||full	mgm4539995.3_d.NODE_2673_length_1712_cov_1.741702||full
mgm4539995.3_d.NODE_2673_length_1712_cov_1.741702||full	mgm4539995.3_d.NODE_2673_length_1712_cov_1.741702||full
mgm4539996.3_d.NODE_707_length_7030_cov_4.871398||full	mgm4539996.3_d.NODE_707_length_7030_cov_4.871398||full
mgm4539996.3_d.NODE_707_length_7030_cov_4.871398||full	mgm4539996.3_d.NODE_707_length_7030_cov_4.871398||full
mgm4539996.3_d.NODE_1196_length_5117_cov_3.894113||full	mgm4539996.3_d.NODE_1196_length_5117_cov_3.894113||full
mgm4539996.3_d.NODE_1196_length_5117_cov_3.894113||full	mgm4539996.3_d.NODE_1196_length_5117_cov_3.894113||full
mgm4539996.3_d.NODE_2547_length_3075_cov_3.493377||full	mgm4539996.3_d.NODE_2547_length_3075_cov_3.493377||full
mgm4539996.3_d.NODE_2547_length_3075_cov_3.493377||full	mgm4539996.3_d.NODE_2547_length_3075_cov_3.493377||full
mgm4539996.3_d.NODE_2871_length_2789_cov_2.868691||full	mgm4539996.3_d.NODE_2871_length_2789_cov_2.868691||full
mgm4539996.3_d.NODE_2871_length_2789_cov_2.868691||full	mgm4539996.3_d.NODE_2871_length_2789_cov_2.868691||full
SRR13827517.NODE_4934_length_4152_cov_5.820112||full	SRR13827517.NODE_4934_length_4152_cov_5.820112||full
SRR13827517.NODE_4934_length_4152_cov_5.820112||full	SRR13827518.NODE_6475_length_3244_cov_6.708059||full
SRR13827517.NODE_4934_length_4152_cov_5.820112||full	SRR13827505.NODE_10634_length_2377_cov_5.915159||full
SRR13827517.NODE_4934_length_4152_cov_5.820112||full	SRR13827509.NODE_5914_length_3312_cov_7.897145||full
SRR13827517.NODE_4934_length_4152_cov_5.820112||full	SRR13827508.NODE_7005_length_3568_cov_8.481924||full
SRR13827517.NODE_4934_length_4152_cov_5.820112||full	SRR13827510.NODE_6573_length_3274_cov_5.061199||full
SRR13827517.NODE_5319_length_3886_cov_3.469068||full	SRR13827517.NODE_5319_length_3886_cov_3.469068||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR13827517.NODE_5563_length_3742_cov_24.808516||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR8735344.NODE_12047_length_2855_cov_19.957143||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR13827510.NODE_17504_length_1505_cov_16.833793||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR13827520.NODE_9111_length_2771_cov_7.666421||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR13827526.NODE_7907_length_3118_cov_19.530199||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR13827523.NODE_13738_length_1661_cov_17.670610||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR13827506.NODE_12941_length_2063_cov_34.877490||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR13827521.NODE_5146_length_3741_cov_13.326913||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR14826644.NODE_5890_length_2814_cov_3.476260||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR13827508.NODE_19124_length_1606_cov_14.880077||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR13827518.NODE_5599_length_3741_cov_16.743353||full
SRR13827517.NODE_5563_length_3742_cov_24.808516||full	SRR8735345.NODE_24365_length_2231_cov_8.652574||full
SRR13827517.NODE_6023_length_3511_cov_8.633970||full	SRR13827517.NODE_6023_length_3511_cov_8.633970||full
SRR13827517.NODE_6023_length_3511_cov_8.633970||full	SRR8735348.NODE_25300_length_2722_cov_20.547807||full
SRR13827517.NODE_6023_length_3511_cov_8.633970||full	SRR8735345.NODE_28008_length_1988_cov_21.373513||full
SRR13827517.NODE_6023_length_3511_cov_8.633970||full	SRR13827513.NODE_9779_length_2373_cov_7.578085||full
SRR13827517.NODE_7531_length_2892_cov_2.873458||full	SRR13827517.NODE_7531_length_2892_cov_2.873458||full
SRR13827517.NODE_8934_length_2494_cov_2.900779||full	SRR13827517.NODE_8934_length_2494_cov_2.900779||full
SRR13827517.NODE_9455_length_2369_cov_3.714780||full	SRR13827517.NODE_9455_length_2369_cov_3.714780||full
SRR13827517.NODE_9778_length_2301_cov_3.062778||full	SRR13827517.NODE_9778_length_2301_cov_3.062778||full
SRR13827517.NODE_11073_length_2087_cov_2.476870||full	SRR13827517.NODE_11073_length_2087_cov_2.476870||full
SRR13827517.NODE_11073_length_2087_cov_2.476870||full	SRR14826641.NODE_21555_length_1500_cov_2.455363||full
SRR13827517.NODE_11073_length_2087_cov_2.476870||full	SRR13827523.NODE_11667_length_1892_cov_3.130648||full
SRR13827517.NODE_11831_length_1982_cov_5.280228||full	SRR13827517.NODE_11831_length_1982_cov_5.280228||full
SRR13827517.NODE_15490_length_1607_cov_2.333763||full	SRR13827517.NODE_15490_length_1607_cov_2.333763||full
SRR13827517.NODE_16589_length_1522_cov_5.066121||full	SRR13827517.NODE_16589_length_1522_cov_5.066121||full
SRR13827517.NODE_16589_length_1522_cov_5.066121||full	SRR13827519.NODE_17593_length_1598_cov_6.366170||full
SRR13827517.NODE_16915_length_1501_cov_2.558783||full	SRR13827517.NODE_16915_length_1501_cov_2.558783||full
SRR13827517.NODE_14993_length_1649_cov_3.519448||lt2gene	SRR13827517.NODE_14993_length_1649_cov_3.519448||lt2gene
SRR13827518.NODE_3386_length_6133_cov_4.587858||full	SRR13827518.NODE_3386_length_6133_cov_4.587858||full
SRR13827518.NODE_3624_length_5730_cov_5.079295||full	SRR13827518.NODE_3624_length_5730_cov_5.079295||full
SRR13827518.NODE_3624_length_5730_cov_5.079295||full	SRR14826646.NODE_19292_length_2772_cov_3.272359||full
SRR13827518.NODE_3624_length_5730_cov_5.079295||full	SRR13827508.NODE_11628_length_2384_cov_3.310863||full
SRR13827518.NODE_3624_length_5730_cov_5.079295||full	SRR13827523.NODE_8296_length_2543_cov_2.633039||full
SRR13827518.NODE_5793_length_3607_cov_5.752534||full	SRR13827518.NODE_5793_length_3607_cov_5.752534||full
SRR13827518.NODE_6453_length_3252_cov_4.279637||full	SRR13827518.NODE_6453_length_3252_cov_4.279637||full
SRR13827518.NODE_6453_length_3252_cov_4.279637||full	SRR13827511.NODE_19612_length_1563_cov_4.511273||full
SRR13827518.NODE_6694_length_3144_cov_4.688249||full	SRR13827518.NODE_6694_length_3144_cov_4.688249||full
SRR13827518.NODE_6694_length_3144_cov_4.688249||full	SRR13827509.NODE_6813_length_2944_cov_4.048806||full
SRR13827518.NODE_7389_length_2883_cov_2.819307||full	SRR13827518.NODE_7389_length_2883_cov_2.819307||full
SRR13827518.NODE_10625_length_2100_cov_4.448900||full	SRR13827518.NODE_10625_length_2100_cov_4.448900||full
SRR13827518.NODE_10625_length_2100_cov_4.448900||full	SRR13827520.NODE_15382_length_1765_cov_3.483041||full
SRR13827518.NODE_10625_length_2100_cov_4.448900||full	SRR13827526.NODE_16125_length_1746_cov_5.602011||full
SRR13827518.NODE_10625_length_2100_cov_4.448900||full	SRR13827515.NODE_11926_length_1987_cov_2.185300||full
SRR13827518.NODE_10625_length_2100_cov_4.448900||full	SRR13827523.NODE_14026_length_1634_cov_2.451552||full
SRR13827518.NODE_11461_length_1972_cov_2.082942||full	SRR13827518.NODE_11461_length_1972_cov_2.082942||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826646.NODE_1468_length_21719_cov_6.866968||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826648.NODE_14500_length_2640_cov_6.222824||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826640.NODE_11247_length_2409_cov_4.175871||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826641.NODE_3762_length_4787_cov_5.998521||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826640.NODE_10816_length_2491_cov_4.853859||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826640.NODE_14683_length_1906_cov_2.634792||lt2gene
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826641.NODE_1717_length_8534_cov_6.383418||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826648.NODE_17452_length_2311_cov_3.256206||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826640.NODE_5268_length_4915_cov_3.696708||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826638.NODE_12037_length_2590_cov_7.358580||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826648.NODE_3596_length_7774_cov_3.882886||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826642.NODE_11455_length_2481_cov_2.499176||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826641.NODE_3748_length_4795_cov_9.324051||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826649.NODE_25746_length_2389_cov_3.255356||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826638.NODE_1728_length_12200_cov_5.439111||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826648.NODE_6259_length_4928_cov_5.075108||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826640.NODE_10140_length_2641_cov_3.718097||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826643.NODE_19103_length_1606_cov_3.013540||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826639.NODE_13203_length_2141_cov_2.660115||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826642.NODE_1447_length_10675_cov_3.851883||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826638.NODE_3175_length_7008_cov_5.696390||full
SRR14826646.NODE_1468_length_21719_cov_6.866968||full	SRR14826640.NODE_6790_length_3855_cov_3.138421||full
SRR14826646.NODE_2028_length_17082_cov_40.994832||full	SRR14826646.NODE_2028_length_17082_cov_40.994832||full
SRR14826646.NODE_2028_length_17082_cov_40.994832||full	SRR14826640.NODE_17729_length_1636_cov_19.153068||lt2gene
SRR14826646.NODE_2028_length_17082_cov_40.994832||full	SRR14826638.NODE_8068_length_3393_cov_36.995207||full
SRR14826646.NODE_2028_length_17082_cov_40.994832||full	SRR14826649.NODE_16834_length_3266_cov_39.313609||full
SRR14826646.NODE_2028_length_17082_cov_40.994832||full	SRR14826644.NODE_4246_length_3707_cov_26.492333||full
SRR14826646.NODE_2028_length_17082_cov_40.994832||full	SRR14826639.NODE_1512_length_13072_cov_36.256588||full
SRR14826646.NODE_2028_length_17082_cov_40.994832||full	SRR14826638.NODE_4140_length_5575_cov_26.688949||full
SRR14826646.NODE_2028_length_17082_cov_40.994832||full	SRR14826641.NODE_1161_length_11617_cov_49.802543||full
SRR14826646.NODE_2874_length_13156_cov_7.053813||full	SRR14826646.NODE_2874_length_13156_cov_7.053813||full
SRR14826646.NODE_2874_length_13156_cov_7.053813||full	SRR8735345.NODE_7457_length_5988_cov_4.123378||full
SRR14826646.NODE_2874_length_13156_cov_7.053813||full	SRR8735345.NODE_11487_length_4155_cov_4.762195||full
SRR14826646.NODE_2874_length_13156_cov_7.053813||full	SRR8735345.NODE_24970_length_2186_cov_4.095730||full
SRR14826646.NODE_3312_length_11748_cov_5.690242||full	SRR14826646.NODE_3312_length_11748_cov_5.690242||full
SRR14826646.NODE_3312_length_11748_cov_5.690242||full	SRR14826638.NODE_19872_length_1864_cov_2.148148||full
SRR14826646.NODE_3312_length_11748_cov_5.690242||full	SRR14826648.NODE_10264_length_3417_cov_3.373885||full
SRR14826646.NODE_3312_length_11748_cov_5.690242||full	SRR14826648.NODE_5690_length_5299_cov_5.321892||full
SRR14826646.NODE_3312_length_11748_cov_5.690242||full	SRR14826639.NODE_7077_length_3436_cov_3.406093||full
SRR14826646.NODE_4226_length_9699_cov_4.215367||full	SRR14826646.NODE_4226_length_9699_cov_4.215367||full
SRR14826646.NODE_4226_length_9699_cov_4.215367||full	SRR14826644.NODE_8155_length_2208_cov_3.411054||full
SRR14826646.NODE_4849_length_8633_cov_5.890767||full	SRR14826646.NODE_4849_length_8633_cov_5.890767||full
SRR14826646.NODE_4849_length_8633_cov_5.890767||full	SRR14826639.NODE_12718_length_2199_cov_3.069496||full
SRR14826646.NODE_4849_length_8633_cov_5.890767||full	SRR14826648.NODE_12689_length_2910_cov_4.669002||full
SRR14826646.NODE_4849_length_8633_cov_5.890767||full	SRR14826648.NODE_8168_length_4022_cov_5.256869||full
SRR14826646.NODE_4849_length_8633_cov_5.890767||full	SRR14826648.NODE_27097_length_1689_cov_4.360465||lt2gene
SRR14826646.NODE_4849_length_8633_cov_5.890767||full	SRR14826644.NODE_5501_length_2976_cov_3.565217||full
SRR14826646.NODE_4849_length_8633_cov_5.890767||full	SRR14826644.NODE_7041_length_2460_cov_4.834096||full
SRR14826646.NODE_5821_length_7442_cov_4.178015||full	SRR14826646.NODE_5821_length_7442_cov_4.178015||full
SRR14826646.NODE_5821_length_7442_cov_4.178015||full	SRR14826640.NODE_6618_length_3949_cov_3.958654||full
SRR14826646.NODE_5821_length_7442_cov_4.178015||full	SRR14826648.NODE_14826_length_2602_cov_3.546525||full
SRR14826646.NODE_6542_length_6755_cov_6.217463||full	SRR14826646.NODE_6542_length_6755_cov_6.217463||full
SRR14826646.NODE_6542_length_6755_cov_6.217463||full	SRR13827510.NODE_9291_length_2464_cov_3.324201||full
SRR14826646.NODE_6542_length_6755_cov_6.217463||full	SRR13827510.NODE_14451_length_1748_cov_4.537507||full
SRR14826646.NODE_6542_length_6755_cov_6.217463||full	SRR13827511.NODE_13138_length_2126_cov_2.960406||full
SRR14826646.NODE_6542_length_6755_cov_6.217463||full	SRR13827517.NODE_14740_length_1672_cov_5.244898||full
SRR14826646.NODE_6542_length_6755_cov_6.217463||full	SRR13827508.NODE_20149_length_1538_cov_14.739042||full
SRR14826646.NODE_6542_length_6755_cov_6.217463||full	SRR13827511.NODE_13948_length_2028_cov_5.293969||full
SRR14826646.NODE_6542_length_6755_cov_6.217463||full	SRR14826648.NODE_10823_length_3271_cov_3.020833||full
SRR14826646.NODE_7447_length_6054_cov_6.654609||full	SRR14826646.NODE_7447_length_6054_cov_6.654609||full
SRR14826646.NODE_7771_length_5828_cov_7.037416||full	SRR14826646.NODE_7771_length_5828_cov_7.037416||full
SRR14826646.NODE_8144_length_5615_cov_11.735432||full	SRR14826646.NODE_8144_length_5615_cov_11.735432||full
SRR14826646.NODE_8144_length_5615_cov_11.735432||full	SRR14826643.NODE_17827_length_1678_cov_5.916821||full
SRR14826646.NODE_8760_length_5282_cov_3.876411||full	SRR14826646.NODE_8760_length_5282_cov_3.876411||full
SRR14826646.NODE_9430_length_4958_cov_7.217826||full	SRR14826646.NODE_9430_length_4958_cov_7.217826||full
SRR14826646.NODE_9430_length_4958_cov_7.217826||full	SRR14826649.NODE_21598_length_2711_cov_3.508283||full
SRR14826646.NODE_9430_length_4958_cov_7.217826||full	SRR14826640.NODE_19278_length_1530_cov_1.531525||full
SRR14826646.NODE_9430_length_4958_cov_7.217826||full	SRR14826648.NODE_23633_length_1863_cov_5.371681||full
SRR14826646.NODE_9430_length_4958_cov_7.217826||full	SRR14826641.NODE_11339_length_2270_cov_3.581941||full
SRR14826646.NODE_9430_length_4958_cov_7.217826||full	SRR14826641.NODE_13493_length_2026_cov_3.009132||full
SRR14826646.NODE_9430_length_4958_cov_7.217826||full	SRR8735348.NODE_46870_length_1716_cov_3.236604||full
SRR14826646.NODE_9430_length_4958_cov_7.217826||full	SRR14826648.NODE_31008_length_1537_cov_3.109987||full
SRR14826646.NODE_9430_length_4958_cov_7.217826||full	SRR14826640.NODE_11637_length_2335_cov_2.885088||full
SRR14826646.NODE_9768_length_4813_cov_8.398697||full	SRR14826646.NODE_9768_length_4813_cov_8.398697||full
SRR14826646.NODE_10030_length_4706_cov_9.421415||full	SRR14826646.NODE_10030_length_4706_cov_9.421415||full
SRR14826646.NODE_10030_length_4706_cov_9.421415||full	SRR8735348.NODE_38762_length_1982_cov_13.599377||full
SRR14826646.NODE_10030_length_4706_cov_9.421415||full	SRR14826645.NODE_10589_length_1645_cov_3.837107||full
SRR14826646.NODE_10030_length_4706_cov_9.421415||full	SRR14826639.NODE_21202_length_1520_cov_3.219113||full
SRR14826646.NODE_10030_length_4706_cov_9.421415||full	mgm4540252.3_d.NODE_1756_length_1873_cov_2.064906||full
SRR14826646.NODE_10030_length_4706_cov_9.421415||full	mgm4540252.3_d.NODE_1756_length_1873_cov_2.064906||full
SRR14826646.NODE_10030_length_4706_cov_9.421415||full	SRR14826638.NODE_10569_length_2817_cov_8.932657||full
SRR14826646.NODE_10309_length_4600_cov_3.790979||full	SRR14826646.NODE_10309_length_4600_cov_3.790979||full
SRR14826646.NODE_10601_length_4492_cov_9.642326||full	SRR14826646.NODE_10601_length_4492_cov_9.642326||full
SRR14826646.NODE_10601_length_4492_cov_9.642326||full	SRR14826644.NODE_6027_length_2767_cov_4.729351||full
SRR14826646.NODE_11061_length_4347_cov_18.771435||full	SRR14826646.NODE_11061_length_4347_cov_18.771435||full
SRR14826646.NODE_11061_length_4347_cov_18.771435||full	SRR14826648.NODE_30020_length_1573_cov_2.380105||lt2gene
SRR14826646.NODE_11061_length_4347_cov_18.771435||full	SRR14826642.NODE_10789_length_2579_cov_2.824881||full
SRR14826646.NODE_11607_length_4173_cov_3.982516||full	SRR14826646.NODE_11607_length_4173_cov_3.982516||full
SRR14826646.NODE_11607_length_4173_cov_3.982516||full	SRR14826639.NODE_6880_length_3516_cov_5.680439||full
SRR14826646.NODE_11607_length_4173_cov_3.982516||full	SRR14826648.NODE_11593_length_3105_cov_2.978361||full
SRR14826646.NODE_11894_length_4089_cov_4.288795||full	SRR14826646.NODE_11894_length_4089_cov_4.288795||full
SRR14826646.NODE_12432_length_3936_cov_75.315640||full	SRR14826646.NODE_12432_length_3936_cov_75.315640||full
SRR14826646.NODE_12432_length_3936_cov_75.315640||full	SRR14826648.NODE_25947_length_1740_cov_30.589911||full
SRR14826646.NODE_12432_length_3936_cov_75.315640||full	SRR14826644.NODE_9990_length_1926_cov_11.917691||full
SRR14826646.NODE_12432_length_3936_cov_75.315640||full	SRR13827513.NODE_12277_length_2005_cov_5.252308||full
SRR14826646.NODE_12432_length_3936_cov_75.315640||full	SRR14826645.NODE_6031_length_2124_cov_6.031899||full
SRR14826646.NODE_12432_length_3936_cov_75.315640||full	SRR13827511.NODE_13080_length_2135_cov_3.420673||full
SRR14826646.NODE_12432_length_3936_cov_75.315640||full	SRR14826639.NODE_6821_length_3537_cov_19.275416||full
SRR14826646.NODE_12432_length_3936_cov_75.315640||full	SRR13827519.NODE_11696_length_2229_cov_4.869365||full
SRR14826646.NODE_12432_length_3936_cov_75.315640||full	SRR14826643.NODE_12501_length_2127_cov_14.994691||full
