"Contig","AMG_contig_length"
"NODE_2110_length_8680_cov_8.885333||full_4---2672---3733----1---ID=168_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;gc_cont=0.363",1062
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_1---132---287---1---ID=191_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.590",156
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_2---594---2207----1---ID=191_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.543",1614
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_3---2272---2514----1---ID=191_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.477",243
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_4---2678---2881---1---ID=191_4;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.554",204
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_5---3521---3919---1---ID=191_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.571",399
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_6---3919---4254---1---ID=191_6;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.592",336
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_7---4247---4684---1---ID=191_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.557",438
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_8---5005---5223---1---ID=191_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.548",219
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_9---5207---5671---1---ID=191_9;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.581",465
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_10---5682---5867---1---ID=191_10;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.559",186
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_11---5870---6229---1---ID=191_11;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.642",360
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_12---6242---6676---1---ID=191_12;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.582",435
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_13---6615---6920---1---ID=191_13;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.542",306
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_14---7241---7459---1---ID=191_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.548",219
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_15---7443---7907---1---ID=191_15;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.581",465
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_16---7918---8103---1---ID=191_16;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.559",186
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_17---8106---8465---1---ID=191_17;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.642",360
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_18---8478---8855---1---ID=191_18;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.590",378
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_19---8852---9175---1---ID=191_19;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.562",324
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_20---9177---9890---1---ID=191_20;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.571",714
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_21---9892---11094---1---ID=191_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.580",1203
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_22---11235---11552---1---ID=191_22;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.569",318
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_23---11633---11998---1---ID=191_23;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.582",366
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_24---12010---12432---1---ID=191_24;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.626",423
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_25---12441---12887---1---ID=191_25;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.557",447
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_26---13005---13322---1---ID=191_26;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.560",318
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_27---13489---13914---1---ID=191_27;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.545",426
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_28---13907---15625---1---ID=191_28;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.570",1719
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_29---15630---16910---1---ID=191_29;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.562",1281
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_30---16891---17541---1---ID=191_30;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.579",651
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_31---17546---18781---1---ID=191_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.604",1236
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_32---18804---19127---1---ID=191_32;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.623",324
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_33---19124---19438---1---ID=191_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.635",315
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_34---19425---19805---1---ID=191_34;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.604",381
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_35---19802---20128---1---ID=191_35;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.578",327
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_36---20144---20782---1---ID=191_36;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.596",639
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_37---20782---21189---1---ID=191_37;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.588",408
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_38---21140---21385---1---ID=191_38;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.598",246
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_39---21470---24022---1---ID=191_39;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.582",2553
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_40---24012---24749---1---ID=191_40;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602",738
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_41---24740---26668---1---ID=191_41;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.584",1929
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_42---26679---27080---1---ID=191_42;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.609",402
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_43---27077---28186---1---ID=191_43;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.643",1110
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_44---28200---29102---1---ID=191_44;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.586",903
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_45---29166---29573---1---ID=191_45;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.534",408
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_46---29901---31043---1---ID=191_46;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.599",1143
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_47---31114---31554---1---ID=191_47;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.642",441
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_48---31551---31871---1---ID=191_48;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.514",321
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_49---31882---32175---1---ID=191_49;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.537",294
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_50---32172---33137---1---ID=191_50;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.605",966
"NODE_52_length_39597_cov_45.752086||full_1-5209-39595/39595_51---33497---34387---1---ID=191_51;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.692",891
"NODE_85_length_34645_cov_26.583550||full_45---21804---23333---1---ID=9_45;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.503",1530
"NODE_4_length_77266_cov_8.436104||full_1---1---1221---1---ID=67_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.346",1221
"NODE_4_length_77266_cov_8.436104||full_3---1693---2568---1---ID=67_3;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.381",876
"NODE_4_length_77266_cov_8.436104||full_31---21314---22393---1---ID=67_31;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.343",1080
"NODE_4_length_77266_cov_8.436104||full_42---28726---29547---1---ID=67_42;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.386",822
"NODE_3947_length_5870_cov_12.734136||full_1---1---285---1---ID=78_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.312",285
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_1---1---195---1---ID=103_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.441",195
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_2---197---871---1---ID=103_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.450",675
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_3---868---1581---1---ID=103_3;partial=00;start_type=TTG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.438",714
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_4---1578---2003---1---ID=103_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.446",426
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_5---2007---2381---1---ID=103_5;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.435",375
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_6---2374---2781---1---ID=103_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.532",408
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_7---2805---3269---1---ID=103_7;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.471",465
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_8---3266---4102---1---ID=103_8;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.502",837
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_9---4166---4693---1---ID=103_9;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.504",528
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_10---4690---5526---1---ID=103_10;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.492",837
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_11---5519---6916---1---ID=103_11;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.510",1398
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_12---6906---7343---1---ID=103_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.452",438
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_13---7321---8787---1---ID=103_13;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.497",1467
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_14---8796---10892---1---ID=103_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.483",2097
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_15---10928---11674---1---ID=103_15;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.485",747
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_16---11696---13198---1---ID=103_16;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.548",1503
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_17---13215---13583---1---ID=103_17;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.523",369
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_18---13598---13717---1---ID=103_18;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.433",120
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_19---13775---14398---1---ID=103_19;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.471",624
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_20---14400---14828---1---ID=103_20;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.494",429
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_21---14831---15181---1---ID=103_21;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.484",351
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_22---15178---15708---1---ID=103_22;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.476",531
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_23---15727---17214---1---ID=103_23;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.518",1488
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_24---17229---17618---1---ID=103_24;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.505",390
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_25---17819---19060----1---ID=103_25;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.481",1242
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_26---19425---19706---1---ID=103_26;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.475",282
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_27---19888---22914---1---ID=103_27;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.519",3027
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_28---22929---23525---1---ID=103_28;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.519",597
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_29---23537---23893---1---ID=103_29;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.445",357
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_30---23895---25001---1---ID=103_30;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.490",1107
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_31---25016---25540---1---ID=103_31;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.480",525
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_32---25555---25923---1---ID=103_32;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.436",369
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_33---25923---27101---1---ID=103_33;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.514",1179
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_34---27098---27859---1---ID=103_34;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.496",762
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_35---27874---28857---1---ID=103_35;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.507",984
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_36---28870---29871---1---ID=103_36;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.529",1002
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_37---29933---30607---1---ID=103_37;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.467",675
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_38---30969---32087---1---ID=103_38;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.475",1119
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_39---32089---32322---1---ID=103_39;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.444",234
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_40---32378---32836---1---ID=103_40;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.505",459
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_41---32833---33213---1---ID=103_41;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.465",381
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_42---33232---34611---1---ID=103_42;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.496",1380
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_43---34624---35136---1---ID=103_43;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.522",513
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_44---35185---36585----1---ID=103_44;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.483",1401
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_45---36582---37016----1---ID=103_45;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.434",435
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_46---37013---37429----1---ID=103_46;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.496",417
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_47---37605---37802---1---ID=103_47;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.561",198
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_48---37799---38014---1---ID=103_48;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.486",216
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_49---38051---38341----1---ID=103_49;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.505",291
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_50---38502---38975----1---ID=103_50;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.551",474
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_51---38994---40364----1---ID=103_51;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.551",1371
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_52---40354---40638----1---ID=103_52;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.509",285
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_53---41126---42430----1---ID=103_53;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.530",1305
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_54---42423---42773----1---ID=103_54;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.473",351
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_55---42774---43250----1---ID=103_55;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.478",477
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_56---43247---43696----1---ID=103_56;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.476",450
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_57---43693---44019----1---ID=103_57;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.480",327
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_58---44231---46642----1---ID=103_58;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.532",2412
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_59---46657---46866----1---ID=103_59;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.438",210
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_60---47106---47468----1---ID=103_60;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.460",363
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_61---47476---49458----1---ID=103_61;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.515",1983
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_62---49455---49814----1---ID=103_62;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.472",360
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_63---49892---50629----1---ID=103_63;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.565",738
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_64---50644---51876----1---ID=103_64;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.492",1233
"NODE_6_length_67150_cov_8.114942||full_1-2853-67080/67080_65---51873---52328----1---ID=103_65;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.583",456
