"AMG.KO","metabolism","Sample_id","protein","scaffold","AMG.KO.name","Pfam","Pfam.name","scaffold2","GD","Diet","Group","num_seqs"
"K00390","Energy metabolism","L1EGH020942","NODE_57_length_38207_cov_8.751940||full_1 1-30837/38206_27","NODE_57_length_38207_cov_8.751940||full_1 1-30837/38206","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_57_length_38207_cov_8.751","D14","FUC","FUC_D14",6297602
"K00390","Energy metabolism","L1HGH010573","NODE_1282_length_12551_cov_5.713908||full_8","NODE_1282_length_12551_cov_5.713908||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_1282_length_12551_cov_5.7","D18","CON","CON_D18",9970469
"K00390","Energy metabolism","L1EHE1100152","NODE_4306_length_3284_cov_5.876123||full_2","NODE_4306_length_3284_cov_5.876123||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_4306_length_3284_cov_5.87","D10","HFD","HFD_D10",5747820
"K00390","Energy metabolism","L1HGH010565","NODE_1068_length_9326_cov_14.003667||full_11","NODE_1068_length_9326_cov_14.003667||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_1068_length_9326_cov_14.0","D10","CON","CON_D10",12598477
"K00390","Energy metabolism","L1HGH010569","NODE_4400_length_2912_cov_4.601680||full_6","NODE_4400_length_2912_cov_4.601680||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_4400_length_2912_cov_4.60","D14","CON","CON_D14",7575629
"K00390","Energy metabolism","L1HGH010569","NODE_6645_length_2054_cov_7.459230||full_1","NODE_6645_length_2054_cov_7.459230||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_6645_length_2054_cov_7.45","D14","CON","CON_D14",7575629
"K00390","Energy metabolism","L1HGH010573","NODE_424_length_21170_cov_7.150367||full_25","NODE_424_length_21170_cov_7.150367||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_424_length_21170_cov_7.15","D18","CON","CON_D18",9970469
"K00390","Energy metabolism","L1EHE1100152","NODE_7688_length_2341_cov_7.797025||full_1","NODE_7688_length_2341_cov_7.797025||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_7688_length_2341_cov_7.79","D10","HFD","HFD_D10",5747820
"K00390","Energy metabolism","L1HGH010573","NODE_232_length_27143_cov_5.980619||0_partial_8","NODE_232_length_27143_cov_5.980619||0_partial","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_232_length_27143_cov_5.98","D18","CON","CON_D18",9970469
"K00390","Energy metabolism","L1EHE1100147","NODE_6316_length_4464_cov_15.126559||full_2","NODE_6316_length_4464_cov_15.126559||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_6316_length_4464_cov_15.1","D0","HFD","HFD_D0",8310904
"K00390","Energy metabolism","L1EGH020945","NODE_2184_length_4439_cov_8.370894||full_1","NODE_2184_length_4439_cov_8.370894||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_2184_length_4439_cov_8.37","D14","FUC","FUC_D14",8434433
"K00390","Energy metabolism","L1EHE1100147","NODE_36449_length_1120_cov_3.425352||full_4","NODE_36449_length_1120_cov_3.425352||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_36449_length_1120_cov_3.4","D0","HFD","HFD_D0",8310904
"K00390","Energy metabolism","L1HGH010577","NODE_10914_length_2882_cov_11.961089||full_1","NODE_10914_length_2882_cov_11.961089||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_10914_length_2882_cov_11.","D18","CON","CON_D18",7933325
"K00390","Energy metabolism","L1EGH020947","NODE_1560_length_6943_cov_6.696864||full_5","NODE_1560_length_6943_cov_6.696864||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF11922.8","Domain of unknown function (DUF3440)","NODE_1560_length_6943_cov_6.69","D18","FUC","FUC_D18",6254490
"K00390","Energy metabolism","L1EGH020939","NODE_7242_length_3813_cov_12.975253||full_4","NODE_7242_length_3813_cov_12.975253||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF11922.8","Domain of unknown function (DUF3440)","NODE_7242_length_3813_cov_12.9","D10","FUC","FUC_D10",3309510
"K00390","Energy metabolism","L1EGH020944","NODE_31_length_49165_cov_31.050112||full_22","NODE_31_length_49165_cov_31.050112||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_31_length_49165_cov_31.05","D14","FUC","FUC_D14",8504684
"K00390","Energy metabolism","L1HGH010561","NODE_26569_length_1704_cov_16.174045||full_2","NODE_26569_length_1704_cov_16.174045||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_26569_length_1704_cov_16.","D0","CON","CON_D0",5555870
"K00390","Energy metabolism","L1EGH020945","NODE_10_length_57063_cov_14.075779||full_70","NODE_10_length_57063_cov_14.075779||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_10_length_57063_cov_14.07","D14","FUC","FUC_D14",8434433
"K00390","Energy metabolism","L1EHE1100148","NODE_6428_length_4056_cov_14.800800||full_2","NODE_6428_length_4056_cov_14.800800||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_6428_length_4056_cov_14.8","D10","HFD","HFD_D10",4836085
"K00390","Energy metabolism","L1EGH020941","NODE_1003_length_13236_cov_21.015932||full_20","NODE_1003_length_13236_cov_21.015932||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_1003_length_13236_cov_21.","D10","FUC","FUC_D10",6503397
"K00390","Energy metabolism","L1EHE1100148","NODE_5741_length_4476_cov_6.087537||full_2","NODE_5741_length_4476_cov_6.087537||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_5741_length_4476_cov_6.08","D10","HFD","HFD_D10",4836085
"K00390","Energy metabolism","L1HGH010569","NODE_431_length_13328_cov_6.877496||full_9","NODE_431_length_13328_cov_6.877496||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_431_length_13328_cov_6.87","D14","CON","CON_D14",7575629
"K00390","Energy metabolism","L1EHE1100147","NODE_6150_length_4558_cov_34.789918||full_1","NODE_6150_length_4558_cov_34.789918||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_6150_length_4558_cov_34.7","D0","HFD","HFD_D0",8310904
"K00390","Energy metabolism","L1EGH020944","NODE_26_length_50530_cov_57.017058||full_36","NODE_26_length_50530_cov_57.017058||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_26_length_50530_cov_57.01","D14","FUC","FUC_D14",8504684
"K00390","Energy metabolism","L1EHE1100147","NODE_2082_length_9356_cov_94.654446||full_11","NODE_2082_length_9356_cov_94.654446||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_2082_length_9356_cov_94.6","D0","HFD","HFD_D0",8310904
"K00390","Energy metabolism","L1EGH020945","NODE_836_length_8473_cov_4.675814||full_11","NODE_836_length_8473_cov_4.675814||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_836_length_8473_cov_4.675","D14","FUC","FUC_D14",8434433
"K00390","Energy metabolism","L1EGH020948","NODE_6_length_42846_cov_15.306046||full_36","NODE_6_length_42846_cov_15.306046||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_6_length_42846_cov_15.306","D18","FUC","FUC_D18",4518638
"K00390","Energy metabolism","L1EGH020933","NODE_7915_length_2412_cov_3.014001||full_1","NODE_7915_length_2412_cov_3.014001||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_7915_length_2412_cov_3.01","D0","FUC","FUC_D0",11806630
"K00390","Energy metabolism","L1EGH020941","NODE_9209_length_3220_cov_8.682464||full_2","NODE_9209_length_3220_cov_8.682464||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_9209_length_3220_cov_8.68","D10","FUC","FUC_D10",6503397
"K00390","Energy metabolism","L1EGH020945","NODE_729_length_9319_cov_6.237694||full_17","NODE_729_length_9319_cov_6.237694||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_729_length_9319_cov_6.237","D14","FUC","FUC_D14",8434433
"K00390","Energy metabolism","L1HGH010574","NODE_954_length_13324_cov_20.239280||full_8","NODE_954_length_13324_cov_20.239280||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_954_length_13324_cov_20.2","D18","CON","CON_D18",2433274
"K00390","Energy metabolism","L1HGH010577","NODE_7220_length_3942_cov_3.267816||full_10","NODE_7220_length_3942_cov_3.267816||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_7220_length_3942_cov_3.26","D18","CON","CON_D18",7933325
"K00390","Energy metabolism","L1HGH010575","NODE_1437_length_7532_cov_10.123980||full_11","NODE_1437_length_7532_cov_10.123980||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_1437_length_7532_cov_10.1","D18","CON","CON_D18",4571909
"K00390","Energy metabolism","L1EGH020941","NODE_4_length_77266_cov_8.436104||full_31","NODE_4_length_77266_cov_8.436104||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_4_length_77266_cov_8.4361","D10","FUC","FUC_D10",6503397
"K00390","Energy metabolism","L1EHE1100144","NODE_12528_length_1931_cov_4.455757||full_1","NODE_12528_length_1931_cov_4.455757||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_12528_length_1931_cov_4.4","D0","HFD","HFD_D0",7682661
"K00390","Energy metabolism","L1EGH020932","NODE_4532_length_4768_cov_12.671971||full_6","NODE_4532_length_4768_cov_12.671971||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_4532_length_4768_cov_12.6","D0","FUC","FUC_D0",5671704
"K00390","Energy metabolism","L1EHE1100147","NODE_5722_length_4817_cov_5.091768||full_6","NODE_5722_length_4817_cov_5.091768||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_5722_length_4817_cov_5.09","D0","HFD","HFD_D0",8310904
"K00390","Energy metabolism","L1HGH010574","NODE_1243_length_11469_cov_5.729367||full_9","NODE_1243_length_11469_cov_5.729367||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_1243_length_11469_cov_5.7","D18","CON","CON_D18",2433274
"K00390","Energy metabolism","L1HGH010567","NODE_4739_length_1891_cov_5.632353||full_4","NODE_4739_length_1891_cov_5.632353||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_4739_length_1891_cov_5.63","D14","CON","CON_D14",9815966
"K00390","Energy metabolism","L1HGH010561","NODE_1081_length_12318_cov_5.016065||full_10","NODE_1081_length_12318_cov_5.016065||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_1081_length_12318_cov_5.0","D0","CON","CON_D0",5555870
"K00390","Energy metabolism","L1HGH010574","NODE_3188_length_6536_cov_4.606542||full_2","NODE_3188_length_6536_cov_4.606542||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_3188_length_6536_cov_4.60","D18","CON","CON_D18",2433274
"K00390","Energy metabolism","L1HGH010572","NODE_4615_length_3010_cov_6.085618||full_2","NODE_4615_length_3010_cov_6.085618||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_4615_length_3010_cov_6.08","D18","CON","CON_D18",2905693
"K00390","Energy metabolism","L1EGH020941","NODE_1_length_153765_cov_48.802576||full_10","NODE_1_length_153765_cov_48.802576||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_1_length_153765_cov_48.80","D10","FUC","FUC_D10",6503397
"K00390","Energy metabolism","L1EGH020945","NODE_128_length_23471_cov_13.575846||full_27","NODE_128_length_23471_cov_13.575846||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_128_length_23471_cov_13.5","D14","FUC","FUC_D14",8434433
"K00390","Energy metabolism","L1EGH020932","NODE_27_length_45943_cov_15.966157||full_25","NODE_27_length_45943_cov_15.966157||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_27_length_45943_cov_15.96","D0","FUC","FUC_D0",5671704
"K00390","Energy metabolism","L1HGH010574","NODE_4385_length_5259_cov_5.759608||full_6","NODE_4385_length_5259_cov_5.759608||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_4385_length_5259_cov_5.75","D18","CON","CON_D18",2433274
"K00390","Energy metabolism","L1EHE1100152","NODE_350_length_13324_cov_7.937297||full_8","NODE_350_length_13324_cov_7.937297||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","","","NODE_350_length_13324_cov_7.93","D10","HFD","HFD_D10",5747820
"K00390","Energy metabolism","L1EGH020948","NODE_13_length_38213_cov_14.674223||full_1 7369-38212/38212_13","NODE_13_length_38213_cov_14.674223||full_1 7369-38212/38212","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_13_length_38213_cov_14.67","D18","FUC","FUC_D18",4518638
"K00390","Energy metabolism","L1EHE1100149","NODE_2408_length_4537_cov_8.794288||full_11","NODE_2408_length_4537_cov_8.794288||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_2408_length_4537_cov_8.79","D10","HFD","HFD_D10",7600927
"K00390","Energy metabolism","L1EGH020932","NODE_3089_length_5999_cov_24.378701||full_9","NODE_3089_length_5999_cov_24.378701||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_3089_length_5999_cov_24.3","D0","FUC","FUC_D0",5671704
"K00390","Energy metabolism","L1EHE1100160","NODE_14925_length_1582_cov_1.474787||full_5","NODE_14925_length_1582_cov_1.474787||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_14925_length_1582_cov_1.4","D18","HFD","HFD_D18",5476939
"K00390","Energy metabolism","L1EHE1100149","NODE_1401_length_6937_cov_10.171898||full_4","NODE_1401_length_6937_cov_10.171898||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_1401_length_6937_cov_10.1","D10","HFD","HFD_D10",7600927
"K00390","Energy metabolism","L1EHE1100153","NODE_5042_length_2395_cov_3.905128||full_1","NODE_5042_length_2395_cov_3.905128||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_5042_length_2395_cov_3.90","D10","HFD","HFD_D10",11193366
"K00390","Energy metabolism","L1EGH020946","NODE_153_length_23476_cov_15.294650||full_27","NODE_153_length_23476_cov_15.294650||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_153_length_23476_cov_15.2","D14","FUC","FUC_D14",7525830
"K00390","Energy metabolism","L1HGH010577","NODE_13192_length_2500_cov_43.869530||full_3","NODE_13192_length_2500_cov_43.869530||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_13192_length_2500_cov_43.","D18","CON","CON_D18",7933325
"K00390","Energy metabolism","L1HGH010574","NODE_8974_length_3184_cov_3.102269||full_4","NODE_8974_length_3184_cov_3.102269||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_8974_length_3184_cov_3.10","D18","CON","CON_D18",2433274
"K00390","Energy metabolism","L1HGH010573","NODE_10623_length_3230_cov_6.510551||full_3","NODE_10623_length_3230_cov_6.510551||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_10623_length_3230_cov_6.5","D18","CON","CON_D18",9970469
"K00390","Energy metabolism","L1HGH010568","NODE_224_length_25919_cov_60.070793||full_5","NODE_224_length_25919_cov_60.070793||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_224_length_25919_cov_60.0","D14","CON","CON_D14",4271223
"K00390","Energy metabolism","L1HGH010559","NODE_4667_length_4951_cov_8.511029||full_4","NODE_4667_length_4951_cov_8.511029||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_4667_length_4951_cov_8.51","D0","CON","CON_D0",1732889
"K00390","Energy metabolism","L1HGH010557","NODE_1420_length_6791_cov_64.857037||full_6","NODE_1420_length_6791_cov_64.857037||full","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","PF01507.19","Phosphoadenosine phosphosulfate reductase family","NODE_1420_length_6791_cov_64.8","D0","CON","CON_D0",3289088
